# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-06-20 10:34:11 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01193050 CONNECTICUT RIVER AT MIDDLE HADDAM, CT
# -----------------------------------------------------------------------------------
#
# Data provided for site 01193050
#            TS   parameter     Description
#         66930       00060     Discharge, cubic feet per second
#         66934       72137     Discharge, tidally filtered, cubic feet per second
#
# Data-value qualification codes included in this output:
#        
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	66930_00060	66930_00060_cd	66934_72137	66934_72137_cd
USGS	01193050	2017-05-16 12:35	EDT	50700	P		
USGS	01193050	2017-05-16 12:40	EDT	50600	P		
USGS	01193050	2017-05-16 12:45	EDT	50800	P		
USGS	01193050	2017-05-16 12:50	EDT	50800	P		
USGS	01193050	2017-05-16 12:55	EDT	50900	P		
USGS	01193050	2017-05-16 13:00	EDT	51100	P	48200	P
USGS	01193050	2017-05-16 13:05	EDT	51100	P		
USGS	01193050	2017-05-16 13:10	EDT	51300	P		
USGS	01193050	2017-05-16 13:15	EDT	51500	P		
USGS	01193050	2017-05-16 13:20	EDT	49600	P		
USGS	01193050	2017-05-16 13:25	EDT	47700	P		
USGS	01193050	2017-05-16 13:30	EDT	45800	P		
USGS	01193050	2017-05-16 13:35	EDT	46800	P		
USGS	01193050	2017-05-16 13:40	EDT	47800	P		
USGS	01193050	2017-05-16 13:45	EDT	48600	P		
USGS	01193050	2017-05-16 13:50	EDT	48900	P		
USGS	01193050	2017-05-16 13:55	EDT	48900	P		
USGS	01193050	2017-05-16 14:00	EDT	49200	P	48300	P
USGS	01193050	2017-05-16 14:05	EDT	49600	P		
USGS	01193050	2017-05-16 14:10	EDT	50100	P		
USGS	01193050	2017-05-16 14:15	EDT	50500	P		
USGS	01193050	2017-05-16 14:20	EDT	49400	P		
USGS	01193050	2017-05-16 14:25	EDT	48100	P		
USGS	01193050	2017-05-16 14:30	EDT	47000	P		
USGS	01193050	2017-05-16 14:35	EDT	46900	P		
USGS	01193050	2017-05-16 14:40	EDT	46700	P		
USGS	01193050	2017-05-16 14:45	EDT	46800	P		
USGS	01193050	2017-05-16 14:50	EDT	46500	P		
USGS	01193050	2017-05-16 14:55	EDT	46300	P		
USGS	01193050	2017-05-16 15:00	EDT	46200	P	48400	P
USGS	01193050	2017-05-16 15:05	EDT	45800	P		
USGS	01193050	2017-05-16 15:10	EDT	45600	P		
USGS	01193050	2017-05-16 15:15	EDT	45300	P		
USGS	01193050	2017-05-16 15:20	EDT	45300	P		
USGS	01193050	2017-05-16 15:25	EDT	45300	P		
USGS	01193050	2017-05-16 15:30	EDT	45300	P		
USGS	01193050	2017-05-16 15:35	EDT	45600	P		
USGS	01193050	2017-05-16 15:40	EDT	46000	P		
USGS	01193050	2017-05-16 15:45	EDT	46300	P		
USGS	01193050	2017-05-16 15:50	EDT	46300	P		
USGS	01193050	2017-05-16 15:55	EDT	46200	P		
USGS	01193050	2017-05-16 16:00	EDT	46200	P	48600	P
USGS	01193050	2017-05-16 16:05	EDT	46100	P		
USGS	01193050	2017-05-16 16:10	EDT	45700	P		
USGS	01193050	2017-05-16 16:15	EDT	45500	P		
USGS	01193050	2017-05-16 16:20	EDT	45600	P		
USGS	01193050	2017-05-16 16:25	EDT	45400	P		
USGS	01193050	2017-05-16 16:30	EDT	45400	P		
USGS	01193050	2017-05-16 16:35	EDT	45100	P		
USGS	01193050	2017-05-16 16:40	EDT	45000	P		
USGS	01193050	2017-05-16 16:45	EDT	44700	P		
USGS	01193050	2017-05-16 16:50	EDT	45200	P		
USGS	01193050	2017-05-16 16:55	EDT	45800	P		
USGS	01193050	2017-05-16 17:00	EDT	46300	P	48700	P
USGS	01193050	2017-05-16 17:05	EDT	46000	P		
USGS	01193050	2017-05-16 17:10	EDT	45600	P		
USGS	01193050	2017-05-16 17:15	EDT	45200	P		
USGS	01193050	2017-05-16 17:20	EDT	44800	P		
USGS	01193050	2017-05-16 17:25	EDT	44500	P		
USGS	01193050	2017-05-16 17:30	EDT	44100	P		
USGS	01193050	2017-05-16 17:35	EDT	45200	P		
USGS	01193050	2017-05-16 17:40	EDT	46100	P		
USGS	01193050	2017-05-16 17:45	EDT	47000	P		
USGS	01193050	2017-05-16 17:50	EDT	46500	P		
USGS	01193050	2017-05-16 17:55	EDT	45800	P		
USGS	01193050	2017-05-16 18:00	EDT	45300	P	48800	P
USGS	01193050	2017-05-16 18:05	EDT	45800	P		
USGS	01193050	2017-05-16 18:10	EDT	46200	P		
USGS	01193050	2017-05-16 18:15	EDT	46600	P		
USGS	01193050	2017-05-16 18:20	EDT	46200	P		
USGS	01193050	2017-05-16 18:25	EDT	45900	P		
USGS	01193050	2017-05-16 18:30	EDT	45500	P		
USGS	01193050	2017-05-16 18:35	EDT	46300	P		
USGS	01193050	2017-05-16 18:40	EDT	47400	P		
USGS	01193050	2017-05-16 18:45	EDT	48400	P		
USGS	01193050	2017-05-16 18:50	EDT	48600	P		
USGS	01193050	2017-05-16 18:55	EDT	49100	P		
USGS	01193050	2017-05-16 19:00	EDT	49500	P	48900	P
USGS	01193050	2017-05-16 19:05	EDT	48700	P		
USGS	01193050	2017-05-16 19:10	EDT	47600	P		
USGS	01193050	2017-05-16 19:15	EDT	46800	P		
USGS	01193050	2017-05-16 19:20	EDT	47600	P		
USGS	01193050	2017-05-16 19:25	EDT	48400	P		
USGS	01193050	2017-05-16 19:30	EDT	49400	P		
USGS	01193050	2017-05-16 19:35	EDT	49400	P		
USGS	01193050	2017-05-16 19:40	EDT	49600	P		
USGS	01193050	2017-05-16 19:45	EDT	49700	P		
USGS	01193050	2017-05-16 19:50	EDT	49400	P		
USGS	01193050	2017-05-16 19:55	EDT	49200	P		
USGS	01193050	2017-05-16 20:00	EDT	48900	P	49000	P
USGS	01193050	2017-05-16 20:05	EDT	49200	P		
USGS	01193050	2017-05-16 20:10	EDT	49400	P		
USGS	01193050	2017-05-16 20:15	EDT	49800	P		
USGS	01193050	2017-05-16 20:20	EDT	50500	P		
USGS	01193050	2017-05-16 20:25	EDT	51300	P		
USGS	01193050	2017-05-16 20:30	EDT	52100	P		
USGS	01193050	2017-05-16 20:35	EDT	51600	P		
USGS	01193050	2017-05-16 20:40	EDT	51300	P		
USGS	01193050	2017-05-16 20:45	EDT	50900	P		
USGS	01193050	2017-05-16 20:50	EDT	50900	P		
USGS	01193050	2017-05-16 20:55	EDT	51100	P		
USGS	01193050	2017-05-16 21:00	EDT	51200	P	49100	P
USGS	01193050	2017-05-16 21:05	EDT	50800	P		
USGS	01193050	2017-05-16 21:10	EDT	50600	P		
USGS	01193050	2017-05-16 21:15	EDT	50400	P		
USGS	01193050	2017-05-16 21:20	EDT	50200	P		
USGS	01193050	2017-05-16 21:25	EDT	50200	P		
USGS	01193050	2017-05-16 21:30	EDT	50100	P		
USGS	01193050	2017-05-16 21:35	EDT	50700	P		
USGS	01193050	2017-05-16 21:40	EDT	51200	P		
USGS	01193050	2017-05-16 21:45	EDT	51800	P		
USGS	01193050	2017-05-16 21:50	EDT	51500	P		
USGS	01193050	2017-05-16 21:55	EDT	51100	P		
USGS	01193050	2017-05-16 22:00	EDT	50800	P	49200	P
USGS	01193050	2017-05-16 22:05	EDT	50700	P		
USGS	01193050	2017-05-16 22:10	EDT	50700	P		
USGS	01193050	2017-05-16 22:15	EDT	50800	P		
USGS	01193050	2017-05-16 22:20	EDT	50300	P		
USGS	01193050	2017-05-16 22:25	EDT	50100	P		
USGS	01193050	2017-05-16 22:30	EDT	49800	P		
USGS	01193050	2017-05-16 22:35	EDT	50300	P		
USGS	01193050	2017-05-16 22:40	EDT	50800	P		
USGS	01193050	2017-05-16 22:45	EDT	51400	P		
USGS	01193050	2017-05-16 22:50	EDT	51500	P		
USGS	01193050	2017-05-16 22:55	EDT	51600	P		
USGS	01193050	2017-05-16 23:00	EDT	51700	P	49300	P
USGS	01193050	2017-05-16 23:05	EDT	51700	P		
USGS	01193050	2017-05-16 23:10	EDT	51700	P		
USGS	01193050	2017-05-16 23:15	EDT	51700	P		
USGS	01193050	2017-05-16 23:20	EDT	51700	P		
USGS	01193050	2017-05-16 23:25	EDT	51700	P		
USGS	01193050	2017-05-16 23:30	EDT	51700	P		
USGS	01193050	2017-05-16 23:35	EDT	51200	P		
USGS	01193050	2017-05-16 23:40	EDT	50900	P		
USGS	01193050	2017-05-16 23:45	EDT	50400	P		
USGS	01193050	2017-05-16 23:50	EDT	50700	P		
USGS	01193050	2017-05-16 23:55	EDT	51200	P		
USGS	01193050	2017-05-17 00:00	EDT	51400	P	49400	P
USGS	01193050	2017-05-17 00:05	EDT	51600	P		
USGS	01193050	2017-05-17 00:10	EDT	51800	P		
USGS	01193050	2017-05-17 00:15	EDT	52000	P		
USGS	01193050	2017-05-17 00:20	EDT	51700	P		
USGS	01193050	2017-05-17 00:25	EDT	51600	P		
USGS	01193050	2017-05-17 00:30	EDT	51300	P		
USGS	01193050	2017-05-17 00:35	EDT	51200	P		
USGS	01193050	2017-05-17 00:40	EDT	51200	P		
USGS	01193050	2017-05-17 00:45	EDT	51000	P		
USGS	01193050	2017-05-17 00:50	EDT	50700	P		
USGS	01193050	2017-05-17 00:55	EDT	50500	P		
USGS	01193050	2017-05-17 01:00	EDT	50500	P	49400	P
USGS	01193050	2017-05-17 01:05	EDT	50900	P		
USGS	01193050	2017-05-17 01:10	EDT	51300	P		
USGS	01193050	2017-05-17 01:15	EDT	51800	P		
USGS	01193050	2017-05-17 01:20	EDT	51400	P		
USGS	01193050	2017-05-17 01:25	EDT	51000	P		
USGS	01193050	2017-05-17 01:30	EDT	50800	P		
USGS	01193050	2017-05-17 01:35	EDT	50700	P		
USGS	01193050	2017-05-17 01:40	EDT	50600	P		
USGS	01193050	2017-05-17 01:45	EDT	50400	P		
USGS	01193050	2017-05-17 01:50	EDT	50600	P		
USGS	01193050	2017-05-17 01:55	EDT	50700	P		
USGS	01193050	2017-05-17 02:00	EDT	50900	P	49500	P
USGS	01193050	2017-05-17 02:05	EDT	50700	P		
USGS	01193050	2017-05-17 02:10	EDT	50600	P		
USGS	01193050	2017-05-17 02:15	EDT	50600	P		
USGS	01193050	2017-05-17 02:20	EDT	50200	P		
USGS	01193050	2017-05-17 02:25	EDT	50000	P		
USGS	01193050	2017-05-17 02:30	EDT	49700	P		
USGS	01193050	2017-05-17 02:35	EDT	49900	P		
USGS	01193050	2017-05-17 02:40	EDT	50100	P		
USGS	01193050	2017-05-17 02:45	EDT	50100	P		
USGS	01193050	2017-05-17 02:50	EDT	49400	P		
USGS	01193050	2017-05-17 02:55	EDT	48600	P		
USGS	01193050	2017-05-17 03:00	EDT	47800	P	49600	P
USGS	01193050	2017-05-17 03:05	EDT	47400	P		
USGS	01193050	2017-05-17 03:10	EDT	47100	P		
USGS	01193050	2017-05-17 03:15	EDT	46800	P		
USGS	01193050	2017-05-17 03:20	EDT	47000	P		
USGS	01193050	2017-05-17 03:25	EDT	47200	P		
USGS	01193050	2017-05-17 03:30	EDT	47400	P		
USGS	01193050	2017-05-17 03:35	EDT	46500	P		
USGS	01193050	2017-05-17 03:40	EDT	45800	P		
USGS	01193050	2017-05-17 03:45	EDT	44900	P		
USGS	01193050	2017-05-17 03:50	EDT	46100	P		
USGS	01193050	2017-05-17 03:55	EDT	47300	P		
USGS	01193050	2017-05-17 04:00	EDT	48600	P	49600	P
USGS	01193050	2017-05-17 04:05	EDT	47900	P		
USGS	01193050	2017-05-17 04:10	EDT	47200	P		
USGS	01193050	2017-05-17 04:15	EDT	46400	P		
USGS	01193050	2017-05-17 04:20	EDT	46100	P		
USGS	01193050	2017-05-17 04:25	EDT	45900	P		
USGS	01193050	2017-05-17 04:30	EDT	45700	P		
USGS	01193050	2017-05-17 04:35	EDT	45900	P		
USGS	01193050	2017-05-17 04:40	EDT	45900	P		
USGS	01193050	2017-05-17 04:45	EDT	46000	P		
USGS	01193050	2017-05-17 04:50	EDT	45500	P		
USGS	01193050	2017-05-17 04:55	EDT	45000	P		
USGS	01193050	2017-05-17 05:00	EDT	44400	P	49700	P
USGS	01193050	2017-05-17 05:05	EDT	44600	P		
USGS	01193050	2017-05-17 05:10	EDT	44900	P		
USGS	01193050	2017-05-17 05:15	EDT	45200	P		
USGS	01193050	2017-05-17 05:20	EDT	46100	P		
USGS	01193050	2017-05-17 05:25	EDT	46900	P		
USGS	01193050	2017-05-17 05:30	EDT	47900	P		
USGS	01193050	2017-05-17 05:35	EDT	47900	P		
USGS	01193050	2017-05-17 05:40	EDT	47900	P		
USGS	01193050	2017-05-17 05:45	EDT	47900	P		
USGS	01193050	2017-05-17 05:50	EDT	48100	P		
USGS	01193050	2017-05-17 05:55	EDT	48000	P		
USGS	01193050	2017-05-17 06:00	EDT	48200	P	49700	P
USGS	01193050	2017-05-17 06:05	EDT	47800	P		
USGS	01193050	2017-05-17 06:10	EDT	47300	P		
USGS	01193050	2017-05-17 06:15	EDT	46900	P		
USGS	01193050	2017-05-17 06:20	EDT	47600	P		
USGS	01193050	2017-05-17 06:25	EDT	48200	P		
USGS	01193050	2017-05-17 06:30	EDT	48900	P		
USGS	01193050	2017-05-17 06:35	EDT	48300	P		
USGS	01193050	2017-05-17 06:40	EDT	47700	P		
USGS	01193050	2017-05-17 06:45	EDT	47200	P		
USGS	01193050	2017-05-17 06:50	EDT	47500	P		
USGS	01193050	2017-05-17 06:55	EDT	48100	P		
USGS	01193050	2017-05-17 07:00	EDT	48500	P	49800	P
USGS	01193050	2017-05-17 07:05	EDT	49200	P		
USGS	01193050	2017-05-17 07:10	EDT	49900	P		
USGS	01193050	2017-05-17 07:15	EDT	50600	P		
USGS	01193050	2017-05-17 07:20	EDT	50300	P		
USGS	01193050	2017-05-17 07:25	EDT	50100	P		
USGS	01193050	2017-05-17 07:30	EDT	49700	P		
USGS	01193050	2017-05-17 07:35	EDT	50300	P		
USGS	01193050	2017-05-17 07:40	EDT	50900	P		
USGS	01193050	2017-05-17 07:45	EDT	51400	P		
USGS	01193050	2017-05-17 07:50	EDT	51100	P		
USGS	01193050	2017-05-17 07:55	EDT	50800	P		
USGS	01193050	2017-05-17 08:00	EDT	50400	P	49800	P
USGS	01193050	2017-05-17 08:05	EDT	51200	P		
USGS	01193050	2017-05-17 08:10	EDT	52100	P		
USGS	01193050	2017-05-17 08:15	EDT	52800	P		
USGS	01193050	2017-05-17 08:20	EDT	52800	P		
USGS	01193050	2017-05-17 08:25	EDT	52900	P		
USGS	01193050	2017-05-17 08:30	EDT	52800	P		
USGS	01193050	2017-05-17 08:35	EDT	52500	P		
USGS	01193050	2017-05-17 08:40	EDT	52300	P		
USGS	01193050	2017-05-17 08:45	EDT	52100	P		
USGS	01193050	2017-05-17 08:50	EDT	52300	P		
USGS	01193050	2017-05-17 08:55	EDT	52500	P		
USGS	01193050	2017-05-17 09:00	EDT	52900	P	49900	P
USGS	01193050	2017-05-17 09:05	EDT	52900	P		
USGS	01193050	2017-05-17 09:10	EDT	53000	P		
USGS	01193050	2017-05-17 09:15	EDT	53200	P		
USGS	01193050	2017-05-17 09:20	EDT	52600	P		
USGS	01193050	2017-05-17 09:25	EDT	51900	P		
USGS	01193050	2017-05-17 09:30	EDT	51300	P		
USGS	01193050	2017-05-17 09:35	EDT	51500	P		
USGS	01193050	2017-05-17 09:40	EDT	51900	P		
USGS	01193050	2017-05-17 09:45	EDT	52200	P		
USGS	01193050	2017-05-17 09:50	EDT	52500	P		
USGS	01193050	2017-05-17 09:55	EDT	52500	P		
USGS	01193050	2017-05-17 10:00	EDT	52600	P	49900	P
USGS	01193050	2017-05-17 10:05	EDT	52800	P		
USGS	01193050	2017-05-17 10:10	EDT	53000	P		
USGS	01193050	2017-05-17 10:15	EDT	53300	P		
USGS	01193050	2017-05-17 10:20	EDT	53200	P		
USGS	01193050	2017-05-17 10:25	EDT	53000	P		
USGS	01193050	2017-05-17 10:30	EDT	53100	P		
USGS	01193050	2017-05-17 10:35	EDT	52800	P		
USGS	01193050	2017-05-17 10:40	EDT	52800	P		
USGS	01193050	2017-05-17 10:45	EDT	52900	P		
USGS	01193050	2017-05-17 10:50	EDT	52700	P		
USGS	01193050	2017-05-17 10:55	EDT	52600	P		
USGS	01193050	2017-05-17 11:00	EDT	52700	P	49900	P
USGS	01193050	2017-05-17 11:05	EDT	52500	P		
USGS	01193050	2017-05-17 11:10	EDT	52600	P		
USGS	01193050	2017-05-17 11:15	EDT	52400	P		
USGS	01193050	2017-05-17 11:20	EDT	52700	P		
USGS	01193050	2017-05-17 11:25	EDT	53200	P		
USGS	01193050	2017-05-17 11:30	EDT	53500	P		
USGS	01193050	2017-05-17 11:35	EDT	53200	P		
USGS	01193050	2017-05-17 11:40	EDT	52800	P		
USGS	01193050	2017-05-17 11:45	EDT	52800	P		
USGS	01193050	2017-05-17 11:50	EDT	52600	P		
USGS	01193050	2017-05-17 11:55	EDT	52300	P		
USGS	01193050	2017-05-17 12:00	EDT	52100	P	49900	P
USGS	01193050	2017-05-17 12:05	EDT	52500	P		
USGS	01193050	2017-05-17 12:10	EDT	52800	P		
USGS	01193050	2017-05-17 12:15	EDT	53100	P		
USGS	01193050	2017-05-17 12:20	EDT	53500	P		
USGS	01193050	2017-05-17 12:25	EDT	54000	P		
USGS	01193050	2017-05-17 12:30	EDT	54500	P		
USGS	01193050	2017-05-17 12:35	EDT	54400	P		
USGS	01193050	2017-05-17 12:40	EDT	54200	P		
USGS	01193050	2017-05-17 12:45	EDT	53900	P		
USGS	01193050	2017-05-17 12:50	EDT	53900	P		
USGS	01193050	2017-05-17 12:55	EDT	53900	P		
USGS	01193050	2017-05-17 13:00	EDT	53900	P	49900	P
USGS	01193050	2017-05-17 13:05	EDT	53000	P		
USGS	01193050	2017-05-17 13:10	EDT	52200	P		
USGS	01193050	2017-05-17 13:15	EDT	51200	P		
USGS	01193050	2017-05-17 13:20	EDT	51800	P		
USGS	01193050	2017-05-17 13:25	EDT	52200	P		
USGS	01193050	2017-05-17 13:30	EDT	52500	P		
USGS	01193050	2017-05-17 13:35	EDT	52100	P		
USGS	01193050	2017-05-17 13:40	EDT	51400	P		
USGS	01193050	2017-05-17 13:45	EDT	50700	P		
USGS	01193050	2017-05-17 13:50	EDT	51000	P		
USGS	01193050	2017-05-17 13:55	EDT	51000	P		
USGS	01193050	2017-05-17 14:00	EDT	51000	P	49900	P
USGS	01193050	2017-05-17 14:05	EDT	51500	P		
USGS	01193050	2017-05-17 14:10	EDT	51800	P		
USGS	01193050	2017-05-17 14:15	EDT	52200	P		
USGS	01193050	2017-05-17 14:20	EDT	51800	P		
USGS	01193050	2017-05-17 14:25	EDT	51400	P		
USGS	01193050	2017-05-17 14:30	EDT	50900	P		
USGS	01193050	2017-05-17 14:35	EDT	50700	P		
USGS	01193050	2017-05-17 14:40	EDT	50600	P		
USGS	01193050	2017-05-17 14:45	EDT	50500	P		
USGS	01193050	2017-05-17 14:50	EDT	50800	P		
USGS	01193050	2017-05-17 14:55	EDT	51100	P		
USGS	01193050	2017-05-17 15:00	EDT	51400	P	49900	P
USGS	01193050	2017-05-17 15:05	EDT	50800	P		
USGS	01193050	2017-05-17 15:10	EDT	50400	P		
USGS	01193050	2017-05-17 15:15	EDT	49900	P		
USGS	01193050	2017-05-17 15:20	EDT	49400	P		
USGS	01193050	2017-05-17 15:25	EDT	48900	P		
USGS	01193050	2017-05-17 15:30	EDT	48300	P		
USGS	01193050	2017-05-17 15:35	EDT	48900	P		
USGS	01193050	2017-05-17 15:40	EDT	49800	P		
USGS	01193050	2017-05-17 15:45	EDT	50500	P		
USGS	01193050	2017-05-17 15:50	EDT	50000	P		
USGS	01193050	2017-05-17 15:55	EDT	49800	P		
USGS	01193050	2017-05-17 16:00	EDT	49400	P	49900	P
USGS	01193050	2017-05-17 16:05	EDT	50000	P		
USGS	01193050	2017-05-17 16:10	EDT	50500	P		
USGS	01193050	2017-05-17 16:15	EDT	51000	P		
USGS	01193050	2017-05-17 16:20	EDT	50700	P		
USGS	01193050	2017-05-17 16:25	EDT	50400	P		
USGS	01193050	2017-05-17 16:30	EDT	50100	P		
USGS	01193050	2017-05-17 16:35	EDT	49700	P		
USGS	01193050	2017-05-17 16:40	EDT	49200	P		
USGS	01193050	2017-05-17 16:45	EDT	48700	P		
USGS	01193050	2017-05-17 16:50	EDT	49100	P		
USGS	01193050	2017-05-17 16:55	EDT	49300	P		
USGS	01193050	2017-05-17 17:00	EDT	49500	P	49900	P
USGS	01193050	2017-05-17 17:05	EDT	48800	P		
USGS	01193050	2017-05-17 17:10	EDT	48000	P		
USGS	01193050	2017-05-17 17:15	EDT	47100	P		
USGS	01193050	2017-05-17 17:20	EDT	47400	P		
USGS	01193050	2017-05-17 17:25	EDT	47500	P		
USGS	01193050	2017-05-17 17:30	EDT	47700	P		
USGS	01193050	2017-05-17 17:35	EDT	47800	P		
USGS	01193050	2017-05-17 17:40	EDT	47800	P		
USGS	01193050	2017-05-17 17:45	EDT	47800	P		
USGS	01193050	2017-05-17 17:50	EDT	47500	P		
USGS	01193050	2017-05-17 17:55	EDT	47100	P		
USGS	01193050	2017-05-17 18:00	EDT	46700	P	49900	P
USGS	01193050	2017-05-17 18:05	EDT	46200	P		
USGS	01193050	2017-05-17 18:10	EDT	45500	P		
USGS	01193050	2017-05-17 18:15	EDT	44800	P		
USGS	01193050	2017-05-17 18:20	EDT	45400	P		
USGS	01193050	2017-05-17 18:25	EDT	46000	P		
USGS	01193050	2017-05-17 18:30	EDT	46700	P		
USGS	01193050	2017-05-17 18:35	EDT	46900	P		
USGS	01193050	2017-05-17 18:40	EDT	47200	P		
USGS	01193050	2017-05-17 18:45	EDT	47400	P		
USGS	01193050	2017-05-17 18:50	EDT	46700	P		
USGS	01193050	2017-05-17 18:55	EDT	46000	P		
USGS	01193050	2017-05-17 19:00	EDT	45300	P	49900	P
USGS	01193050	2017-05-17 19:05	EDT	46200	P		
USGS	01193050	2017-05-17 19:10	EDT	47400	P		
USGS	01193050	2017-05-17 19:15	EDT	48400	P		
USGS	01193050	2017-05-17 19:20	EDT	48300	P		
USGS	01193050	2017-05-17 19:25	EDT	48200	P		
USGS	01193050	2017-05-17 19:30	EDT	48200	P		
USGS	01193050	2017-05-17 19:35	EDT	48800	P		
USGS	01193050	2017-05-17 19:40	EDT	49400	P		
USGS	01193050	2017-05-17 19:45	EDT	49900	P		
USGS	01193050	2017-05-17 19:50	EDT	50000	P		
USGS	01193050	2017-05-17 19:55	EDT	50100	P		
USGS	01193050	2017-05-17 20:00	EDT	50000	P	49800	P
USGS	01193050	2017-05-17 20:05	EDT	50100	P		
USGS	01193050	2017-05-17 20:10	EDT	50100	P		
USGS	01193050	2017-05-17 20:15	EDT	50000	P		
USGS	01193050	2017-05-17 20:20	EDT	50300	P		
USGS	01193050	2017-05-17 20:25	EDT	50500	P		
USGS	01193050	2017-05-17 20:30	EDT	50800	P		
USGS	01193050	2017-05-17 20:35	EDT	50900	P		
USGS	01193050	2017-05-17 20:40	EDT	51200	P		
USGS	01193050	2017-05-17 20:45	EDT	51500	P		
USGS	01193050	2017-05-17 20:50	EDT	51400	P		
USGS	01193050	2017-05-17 20:55	EDT	51400	P		
USGS	01193050	2017-05-17 21:00	EDT	51500	P	49800	P
USGS	01193050	2017-05-17 21:05	EDT	50800	P		
USGS	01193050	2017-05-17 21:10	EDT	50100	P		
USGS	01193050	2017-05-17 21:15	EDT	49400	P		
USGS	01193050	2017-05-17 21:20	EDT	50200	P		
USGS	01193050	2017-05-17 21:25	EDT	50800	P		
USGS	01193050	2017-05-17 21:30	EDT	51500	P		
USGS	01193050	2017-05-17 21:35	EDT	51500	P		
USGS	01193050	2017-05-17 21:40	EDT	51400	P		
USGS	01193050	2017-05-17 21:45	EDT	51200	P		
USGS	01193050	2017-05-17 21:50	EDT	51400	P		
USGS	01193050	2017-05-17 21:55	EDT	51500	P		
USGS	01193050	2017-05-17 22:00	EDT	51800	P	49800	P
USGS	01193050	2017-05-17 22:05	EDT	51900	P		
USGS	01193050	2017-05-17 22:10	EDT	51900	P		
USGS	01193050	2017-05-17 22:15	EDT	51900	P		
USGS	01193050	2017-05-17 22:20	EDT	51600	P		
USGS	01193050	2017-05-17 22:25	EDT	51400	P		
USGS	01193050	2017-05-17 22:30	EDT	51100	P		
USGS	01193050	2017-05-17 22:35	EDT	51600	P		
USGS	01193050	2017-05-17 22:40	EDT	52100	P		
USGS	01193050	2017-05-17 22:45	EDT	52600	P		
USGS	01193050	2017-05-17 22:50	EDT	52300	P		
USGS	01193050	2017-05-17 22:55	EDT	52200	P		
USGS	01193050	2017-05-17 23:00	EDT	52000	P	49700	P
USGS	01193050	2017-05-17 23:05	EDT	52500	P		
USGS	01193050	2017-05-17 23:10	EDT	53100	P		
USGS	01193050	2017-05-17 23:15	EDT	53600	P		
USGS	01193050	2017-05-17 23:20	EDT	53800	P		
USGS	01193050	2017-05-17 23:25	EDT	53700	P		
USGS	01193050	2017-05-17 23:30	EDT	53600	P		
USGS	01193050	2017-05-17 23:35	EDT	53600	P		
USGS	01193050	2017-05-17 23:40	EDT	53600	P		
USGS	01193050	2017-05-17 23:45	EDT	53600	P		
USGS	01193050	2017-05-17 23:50	EDT	53300	P		
USGS	01193050	2017-05-17 23:55	EDT	53100	P		
USGS	01193050	2017-05-18 00:00	EDT	52700	P	49600	P
USGS	01193050	2017-05-18 00:05	EDT	52500	P		
USGS	01193050	2017-05-18 00:10	EDT	52500	P		
USGS	01193050	2017-05-18 00:15	EDT	52400	P		
USGS	01193050	2017-05-18 00:20	EDT	52000	P		
USGS	01193050	2017-05-18 00:25	EDT	52100	P		
USGS	01193050	2017-05-18 00:30	EDT	51800	P		
USGS	01193050	2017-05-18 00:35	EDT	51600	P		
USGS	01193050	2017-05-18 00:40	EDT	51200	P		
USGS	01193050	2017-05-18 00:45	EDT	50800	P		
USGS	01193050	2017-05-18 00:50	EDT	50800	P		
USGS	01193050	2017-05-18 00:55	EDT	50400	P		
USGS	01193050	2017-05-18 01:00	EDT	50300	P	49600	P
USGS	01193050	2017-05-18 01:05	EDT	50300	P		
USGS	01193050	2017-05-18 01:10	EDT	50500	P		
USGS	01193050	2017-05-18 01:15	EDT	50600	P		
USGS	01193050	2017-05-18 01:20	EDT	51700	P		
USGS	01193050	2017-05-18 01:25	EDT	52800	P		
USGS	01193050	2017-05-18 01:30	EDT	53800	P		
USGS	01193050	2017-05-18 01:35	EDT	53200	P		
USGS	01193050	2017-05-18 01:40	EDT	52600	P		
USGS	01193050	2017-05-18 01:45	EDT	51900	P		
USGS	01193050	2017-05-18 01:50	EDT	51400	P		
USGS	01193050	2017-05-18 01:55	EDT	51000	P		
USGS	01193050	2017-05-18 02:00	EDT	50500	P	49500	P
USGS	01193050	2017-05-18 02:05	EDT	51000	P		
USGS	01193050	2017-05-18 02:10	EDT	51200	P		
USGS	01193050	2017-05-18 02:15	EDT	51800	P		
USGS	01193050	2017-05-18 02:20	EDT	52100	P		
USGS	01193050	2017-05-18 02:25	EDT	52400	P		
USGS	01193050	2017-05-18 02:30	EDT	52900	P		
USGS	01193050	2017-05-18 02:35	EDT	52700	P		
USGS	01193050	2017-05-18 02:40	EDT	52500	P		
